docking_folder,PLANTS,rDock,smina,SMILES,pic50
5sfl_1092,-80.9115,-60.8455,-7.56262,CC1(CNC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)COC1,5.525066140105741
5sfl_1098,-82.0582,-66.1051,-8.32926,O=C(c1nc(C2CC2)cnc1Nc1cncnc1)N1CCC(N2CCOCC2)CC1,5.0
5sfl_1108,-74.818,-67.5762,-8.05127,CNC(=O)c1cccc(F)c1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.55972078676441
5sfl_1110,-71.9885,-71.019,-8.13559,CN(C)C(=O)c1ccc(F)c(F)c1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,6.4746208501224425
5sfl_1113,-79.4006,-73.0523,-8.54559,CN(C)C(=O)c1cccc(F)c1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,6.437298466553407
5sfl_1124,-78.835,-60.1456,-7.5956,O=C(NCC(F)(F)F)c1nc(C2CC2)cnc1Nc1cncnc1,5.9052054546512815
5sfl_181,-111.921,-76.4904,-9.66075,O=C(NCCCc1noc(-c2ccccc2)n1)c1nc(C2CC2)cnc1Nc1cncnc1,6.305109751791323
5sfl_271,-108.651,-75.5452,-9.83133,O=C(NCCc1noc(-c2ccccc2)n1)c1nc(C2CC2)cnc1Nc1cncnc1,7.319283852429062
5sfl_275,-108.343,-75.1599,-9.92623,O=C(NCCc1noc(Cc2ccccc2)n1)c1nc(C2CC2)cnc1Nc1cncnc1,6.861564664866407
5sfl_323,-101.887,-75.0216,-8.47331,COCCOc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)c1,9.130947195090975
5sfl_36,-124.944,-77.709,-10.40379,Cn1cc(-c2ccccc2)nc1CCNC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,7.792392558088086
5sfl_383,-103.74,-73.8977,-9.35949,O=C(NCCc1ccc(C(F)(F)F)cc1)c1nc(C2CC2)cnc1Nc1cncnc1,6.600447413394065
5sfl_449,-98.2895,-74.9855,-9.12569,O=C(NCCN1CCCc2ccccc21)c1nc(C2CC2)cnc1Nc1cncnc1,7.337043948688595
5sfl_464,-95.6258,-76.6356,-8.71427,CC(C)(O)CNC(=O)c1cc(OCCO)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,9.31106287427796
5sfl_476,-94.3722,-76.5671,-8.94023,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cccnc2)c1C(=O)N1CCC1,7.111567756206319
5sfl_491,-103.007,-71.7928,-8.9946,O=C(NCCc1cccc(C(F)(F)F)c1)c1nc(C2CC2)cnc1Nc1cncnc1,7.081974908349232
5sfl_494,-95.5651,-88.2172,-9.0328,CC(C)c1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)c1,8.974771452607134
5sfl_499,-92.1711,-78.2315,-8.94907,CCn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CCOCC1,7.050897991909341
5sfl_504,-100.111,-71.1239,-9.04501,CC(C)(O)CNC(=O)c1cc(C(F)(F)F)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.641113795594132
5sfl_506,-91.6839,-78.2573,-8.14919,CC(C)(O)CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1CCC(F)(F)F,7.893296263980146
5sfl_530,-93.2881,-76.781,-9.27869,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CCCCC1,7.482804102050026
5sfl_539,-92.4846,-78.5776,-8.68989,COCc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)n1,9.317203599028199
5sfl_541,-98.5179,-77.0971,-8.9946,CC(C)(O)CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F,8.341797746612984
5sfl_551,-98.6768,-79.3684,-9.1274,O=C(Nc1ccc(C2CC2)nc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,8.069917366607628
5sfl_553,-93.9993,-85.525,-8.75748,CCc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)n1,9.390405590774781
5sfl_554,-94.8999,-82.0283,-9.6455,O=C(Nc1cncnc1C(=O)N1CCCCC1)c1nc(C2CC2)cnc1Nc1cncnc1,7.0904653651026255
5sfl_565,-94.9008,-80.5362,-9.0486,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CCOCC1,6.828592438469832
5sfl_567,-92.7357,-76.4189,-9.21658,Cc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)N2CCC2)n1,8.723998010037949
5sfl_569,-89.7006,-74.3181,-9.03111,NS(=O)(=O)c1ccc(CCNC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cc1,6.522305854588953
5sfl_581,-88.4824,-79.4379,-9.04395,CN(CCNC(=O)c1nc(C2CC2)cnc1Nc1cncnc1)C(=O)c1ccccn1,5.0
5sfl_589,-93.5901,-80.4353,-9.13334,O=C(Nc1cncnc1C(=O)N1CCCC1)c1nc(C2CC2)cnc1Nc1cncnc1,7.281423582374267
5sfl_591,-96.6939,-73.6392,-8.93541,O=C(NCCC(=O)N1CCOCC1)c1nc(C2CC2)cnc1Nc1cncnc1,5.816548217924619
5sfl_594,-89.5779,-80.895,-8.4677,CN(C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C)C1COC1,6.719510409590322
5sfl_595,-92.1082,-79.6843,-8.32488,CC(C)(O)CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1CC(F)(F)F,7.60499265060672
5sfl_600,-86.9293,-73.7665,-8.19471,CCN(CCO)C(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,7.2728899983590845
5sfl_617,-86.6012,-69.9739,-7.92211,CCCN(CCC)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.371754155229654
5sfl_622,-88.0084,-72.6159,-8.32772,CN(C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C)C1CC1,7.281133092709693
5sfl_641,-91.6408,-75.6552,-7.62084,O=C(N[C@@H](CO)Cc1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1,5.845018527973726
5sfl_645,-93.6706,-80.9892,-8.84818,CC(C)(O)CNC(=O)c1cc(F)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.867100230055517
5sfl_646,-90.7988,-83.9065,-9.0485,CC(C)(O)CNC(=O)c1cc(Cl)ncc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.792210616704152
5sfl_657,-66.2634,-77.3734,-8.1639,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NCC(C)(F)F,8.649751981665837
5sfl_661,-94.8875,-72.1203,-8.82342,O=C(NC[C@@H]1[C@@H](c2ccccc2)C1(F)F)c1nc(C2CC2)cnc1Nc1cncnc1,6.020220882304127
5sfl_665,-86.2043,-71.9298,-8.452,O=C(NCCCS(=O)(=O)c1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1,6.084972350479026
5sfl_668,-98.0877,-76.4069,-8.49323,O=C(NCc1ccc(C(F)(F)F)cc1)c1nc(C2CC2)cnc1Nc1cncnc1,7.000499726051774
5sfl_673,-91.7337,-76.2972,-8.69645,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CC(F)C1,7.830078723230978
5sfl_674,-89.3536,-70.9271,-8.37701,O=C(Nc1cc(F)cc(F)c1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,7.44443401127056
5sfl_680,-87.2916,-69.9889,-8.29201,CN(CC(F)(F)F)C(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.093988374728587
5sfl_682,-97.7363,-73.8734,-8.70399,O=C(NCc1cn(-c2ccccc2)cn1)c1nc(C2CC2)cnc1Nc1cncnc1,7.27434150779878
5sfl_683,-81.4428,-75.1382,-7.73584,CCCCN(C)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.734993394339413
5sfl_685,-89.1239,-72.9165,-8.34323,CN(C)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F,7.618307447941837
5sfl_699,-97.0328,-73.4139,-8.58995,O=C(NCc1ccc2nccnc2c1)c1nc(C2CC2)cnc1Nc1cncnc1,6.848388091152371
5sfl_700,-87.9347,-74.0413,-8.44112,CN(C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C)C1CCOCC1,7.379437150640003
5sfl_706,-82.9491,-74.0752,-8.14953,CCN(CC)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.419725242731656
5sfl_707,-90.1381,-86.7633,-8.60469,Cc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)n1,9.519993057042848
5sfl_708,-90.3957,-75.8105,-8.44553,CC(C)(O)CNC(=O)c1cc(C#N)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,9.146322660741836
5sfl_709,-90.8967,-72.386,-8.40999,CCn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NCC(C)C,8.421934116163907
5sfl_712,-85.7276,-75.4888,-8.13716,CN(CCO)C(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,7.896469936571625
5sfl_718,-97.0503,-72.6525,-9.22632,O=C(NCc1ccc2c(c1)CCO2)c1nc(C2CC2)cnc1Nc1cncnc1,6.8294801321940515
5sfl_722,-88.7206,-75.8837,-8.90155,O=C(Nc1cncnc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,5.576009253659345
5sfl_727,-97.0808,-76.0255,-8.79377,O=C(NCc1cnn(-c2ccccc2)n1)c1nc(C2CC2)cnc1Nc1cncnc1,7.231051271055009
5sfl_728,-95.5904,-70.1916,-8.57396,O=C(NCCN1CCOCC1=O)c1nc(C2CC2)cnc1Nc1cncnc1,5.591469019193019
5sfl_729,-91.8523,-77.6778,-8.69595,CCc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NC)n1,8.263046046216854
5sfl_730,-93.1117,-71.5157,-8.74729,O=C(Nc1ccnc(C(=O)N2CCCCC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,7.176271528674205
5sfl_736,-88.6047,-69.7886,-7.93522,CN(C)CCNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.289493383529048
5sfl_740,-92.4431,-77.2632,-9.0416,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N1CCCO1,9.127525101616497
5sfl_742,-92.501,-73.0045,-8.97368,CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F,8.567832730557411
5sfl_746,-91.3858,-76.5847,-8.11105,O=C(NCCS(=O)(=O)c1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1,5.462153085794402
5sfl_749,-98.0701,-74.6438,-8.79999,O=C(N[C@@H]1C[C@H]1c1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1,6.147826926761977
5sfl_751,-88.2079,-79.5031,-8.47033,CCN(C)C(=O)c1ncncc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,7.279493399908678
5sfl_754,-88.4075,-68.2534,-8.57116,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NC[C@H]1CCCO1,8.484921324924077
5sfl_755,-88.2909,-72.0204,-8.08553,O=C(Nc1cc(F)ccc1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,8.995678626217357
5sfl_756,-88.3861,-75.8784,-8.64141,CC(C)(O)CNC(=O)c1c(F)cc(F)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.941385239094451
5sfl_765,-97.1823,-72.0957,-8.28559,CCOc1cc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccn1,7.279377696036434
5sfl_767,-89.1948,-80.5772,-8.25387,CNC(=O)c1nc(COC)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.427942010073695
5sfl_770,-97.6396,-74.8669,-8.57993,CC1(NC(=O)c2ncccc2NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)COC1,9.421360790031928
5sfl_773,-89.0761,-79.5573,-8.03049,CCN(CCO)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,6.928500929488431
5sfl_775,-71.1562,-84.4584,-9.01815,CN(C)C(=O)Cc1csc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)n1,7.8794921316347555
5sfl_779,-94.4086,-74.342,-8.42965,O=C(NCCN1CCCC1=O)c1nc(C2CC2)cnc1Nc1cncnc1,5.684596495365649
5sfl_781,-89.3712,-73.9866,-8.1109,CN(CCF)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.444712037112183
5sfl_783,-97.3033,-69.4876,-8.29022,O=C(NCc1cc(F)cc(F)c1)c1nc(C2CC2)cnc1Nc1cncnc1,5.976040483812561
5sfl_784,-85.915,-76.5084,-7.97744,CN(CCO)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.265496199379633
5sfl_786,-86.2714,-75.3616,-7.85984,CN(CC(F)(F)F)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.02963917449237
5sfl_793,-91.7888,-73.3051,-8.64928,O=C(Nc1cccc(N2CCCC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,6.877482678500375
5sfl_795,-89.1203,-71.4281,-8.03898,O=C(NCCCN1CCCC1=O)c1nc(C2CC2)cnc1Nc1cncnc1,5.954894222759207
5sfl_796,-87.5794,-78.8313,-8.46693,O=C(NC1COC1)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.575118363368933
5sfl_798,-90.4744,-87.8503,-8.84789,Cc1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NCC(C)(C)O)n1,9.193141970481182
5sfl_800,-91.6542,-75.512,-8.50579,CS(=O)(=O)c1ccc(CNC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cc1,6.255996643084726
5sfl_803,-94.3121,-76.4459,-8.35868,CC(C)(CO)NC(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,9.504544340130288
5sfl_808,-92.9291,-78.5228,-8.90068,CNC(=O)c1cc(Cl)ncc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.750697113163046
5sfl_815,-89.1748,-78.1111,-8.74163,O=C(Nc1ccnc(N2CCOCC2)c1)c1nc(C2CC2)cnc1Nc1cncnc1,8.067678468010705
5sfl_816,-86.8133,-78.956,-8.19628,CC(C)Oc1cncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1,7.203869901050938
5sfl_817,-84.8942,-71.9603,-8.66392,NS(=O)(=O)c1ccc(CNC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cc1,6.409961092796556
5sfl_821,-87.0743,-71.2428,-8.79508,CC(=O)N(C)c1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1,6.867171644387906
5sfl_827,-94.3029,-72.4041,-9.43924,CC(=O)N1CCc2ccc(NC(=O)c3nc(C4CC4)cnc3Nc3cncnc3)cc21,8.232695682546726
5sfl_829,-87.1818,-72.0332,-8.36148,CC(C)CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,8.352421445787545
5sfl_832,-78.4179,-84.0639,-8.38667,O=C(Nc1nc(CN2CCCCC2)cs1)c1nc(C2CC2)cnc1Nc1cncnc1,7.493765640387874
5sfl_834,-85.0021,-73.7965,-8.12345,CCNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1CC,7.938057707971913
5sfl_835,-92.6859,-73.9631,-8.75031,CNC(=O)c1cc(C#N)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.455807889234967
5sfl_837,-94.0216,-71.222,-8.19989,O=C(NCc1cccc(F)c1)c1nc(C2CC2)cnc1Nc1cncnc1,6.301876826395912
5sfl_838,-94.3245,-71.9194,-8.0453,O=C(NCc1cn2ccsc2n1)c1nc(C2CC2)cnc1Nc1cncnc1,7.4256561527604354
5sfl_839,-84.0821,-79.3205,-8.33496,O=C(NCCNS(=O)(=O)c1ccccc1)c1nc(C2CC2)cnc1Nc1cncnc1,6.3936882184984825
5sfl_842,-88.254,-68.1428,-8.43972,CC(C)N(C)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.193331719345002
5sfl_844,-81.1653,-78.172,-8.83685,CN1CCC(NC(=O)c2c(NC(=O)c3nc(C4CC4)cnc3Nc3cncnc3)cnn2C)CC1.O=CO,7.159461081998165
5sfl_850,-91.8538,-72.2216,-8.43039,CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cccc1OC,8.5079383954874
5sfl_851,-92.1642,-78.7468,-8.43125,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NC[C@@H]1CCCO1,8.538951908329341
5sfl_852,-93.6144,-76.5884,-7.91477,O=C(NCCO)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,9.44666322186951
5sfl_856,-84.6588,-76.2595,-8.36051,CCN(C)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.599574678361905
5sfl_863,-89.4619,-72.6147,-8.72966,CN(C(=O)c1ncccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1)C1CCOCC1,6.371448623105209
5sfl_865,-92.6147,-76.1509,-8.6255,CC(C)(O)CNC(=O)c1c(F)cccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.039243909098227
5sfl_874,-87.2548,-69.2802,-8.23115,O=C(Nc1cccc(OC(F)(F)F)c1)c1nc(C2CC2)cnc1Nc1cncnc1,7.511759604685966
5sfl_877,-86.2489,-74.7448,-7.82879,CCCN(C)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,7.899663924066302
5sfl_878,-94.5228,-73.4562,-8.827,O=C(Nc1cccc(N2CCCC2=O)c1)c1nc(C2CC2)cnc1Nc1cncnc1,7.8223769383686435
5sfl_891,-82.6963,-73.7986,-7.84504,CN(C)C(=O)c1c(F)cc(F)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,7.776322383869968
5sfl_893,-83.2552,-75.8364,-8.51047,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N[C@@H]1CCOC1,8.453827631683058
5sfl_896,-89.2992,-70.2901,-8.12445,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NCCF,8.556720516956716
5sfl_900,-86.0282,-70.5428,-8.26706,CS(=O)(=O)Nc1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1,7.835468703694568
5sfl_902,-84.3841,-76.5479,-8.13983,CC(C)(O)CNC(=O)c1ccc(F)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,9.39469495385889
5sfl_909,-89.3332,-76.5062,-8.74028,CNC(=O)c1nc(C)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.460923901207222
5sfl_914,-86.5633,-79.1862,-7.41398,CCOC(=O)Cc1csc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)n1,8.301986496060819
5sfl_915,-90.2795,-69.885,-7.62143,O=C(NCCC1CCOCC1)c1nc(C2CC2)cnc1Nc1cncnc1,5.8318786357155155
5sfl_916,-90.0599,-69.9238,-8.55541,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)N[C@H]1CCOC1,8.163296200910269
5sfl_919,-84.5475,-72.3753,-8.31448,CCNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)cnn1C,8.406049704736013
5sfl_927,-90.6278,-76.4484,-8.38342,CNC(=O)c1c(F)cc(F)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,9.500312917381596
5sfl_937,-90.5123,-68.5576,-8.69639,O=C(c1nc(C2CC2)cnc1Nc1cncnc1)N1CCC(Cc2ccccc2)CC1,5.0
5sfl_939,-88.1967,-72.1359,-6.88268,CC(C)C[C@H](CO)NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,5.610613279188361
5sfl_946,-84.165,-64.0254,-7.32197,COCCNC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,5.594433047618189
5sfl_952,-89.3552,-69.9551,-8.64763,CC(=O)N1CC(C)(C)c2ccc(NC(=O)c3nc(C4CC4)cnc3Nc3cncnc3)cc21,8.11696348997232
5sfl_955,-70.5364,-87.1739,-8.54429,O=C(NC1CC1)c1nocc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,8.206419132631844
5sfl_963,-88.7827,-72.8447,-8.03055,CCCc1cccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)n1,7.802113231598814
5sfl_968,-81.0461,-68.6625,-7.3964,CC(C)(C)OCCCNC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,6.529463090981647
5sfl_975,-81.3116,-75.2005,-8.18551,O=C(c1nc(C2CC2)cnc1Nc1cncnc1)N1CCN(c2ccccc2F)CC1,5.209467632993647
5sfl_993,-87.5225,-68.48,-7.99721,CC(=O)N1CCC(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)CC1,5.0
5sfm_1009,-79.3338,-74.7241,-7.79438,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)N[C@H]1CCn2cc(-c3ccccc3Cl)nc2C1,6.360513510731414
5sfm_236,-100.9,-91.2001,-10.06891,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc2nc(-c3ccccc3)nn2cn1,8.583768281430755
5sfm_304,-97.9384,-92.176,-9.14345,COCCN(C)C(=O)c1cnn(C)c1C(=O)Nc1cc2nc(-c3ccccc3)nn2cn1,9.10105164601476
5sfm_415,-99.3429,-88.9949,-10.12249,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1ccc2nc(N3CCCC3)nn2c1,8.610696959816575
5sfm_422,-94.211,-80.6674,-9.8606,Cn1ncc(C(=O)N2CCC2)c1C(=O)Nc1cc2nc(N3CCOCC3)nn2cn1,8.31596296251348
5sfm_426,-97.6057,-95.3666,-9.80332,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)Nc1cc2nc(N3CCCC3)nn2cn1,8.301377709494806
5sfm_431,-100.563,-92.8726,-9.44272,CCN(CC)c1nc2ccc(NC(=O)c3c(C(=O)N4CCOCC4)cnn3C)cn2n1,7.660826914366076
5sfm_442,-95.6942,-86.4155,-9.66582,CN(C)C(=O)c1cnn(C)c1C(=O)Nc1cc2nc(-c3ccccc3)nn2cn1,9.091336332620157
5sfm_938,-92.8639,-80.5918,-7.81127,Cn1ncc(C(=O)N2CCOCC2)c1C(=O)N[C@H]1CCn2cc(-c3ccc(F)cc3)nc2C1,6.204815410317576
5sfo_10,-111.958,-78.0497,-10.1051,COCCn1cc(-c2ccccc2)nc1CCNC(=O)c1c(C(=O)N2CCC2)cnn1C,8.51291411539321
5sfo_130,-107.123,-81.5499,-10.40147,COc1ccccc1-c1cn(C)c(CCNC(=O)c2c(C(=O)N3CCC3)cnn2C)n1,8.770574152079305
5sfo_151,-108.554,-73.3478,-10.23766,Cn1cc(-c2cccnc2)nc1CCNC(=O)c1c(C(=O)N2CCC2)cnn1C,7.960229073068419
5sfo_166,-110.838,-78.247,-10.12575,Cc1nnc2c(C(=O)NCCc3nc(-c4ccccc4)cn3C)cccn12,7.022605669006621
5sfo_169,-109.471,-79.5216,-10.25101,Cn1cc(-c2ccccc2)nc1CCNC(=O)c1c(C(=O)N2CCC2)nnn1C,7.132780077508745
5sfo_182,-109.244,-79.6201,-10.45067,Cn1cc(-c2ccccc2)nc1CCNC(=O)c1cccn2cnnc12,6.405789825290119
5sfo_201,-111.74,-78.4216,-10.26126,CC(C)c1nnc2c(C(=O)NCCc3nc(-c4ccccc4)cn3C)cccn12,7.6047784794264865
5sfo_209,-104.975,-79.7289,-10.40904,Cc1sc(CCNC(=O)c2c(C(=O)N3CCC3)cnn2C)nc1-c1ccccc1,6.745131668485175
5sfo_298,-114.292,-74.0254,-10.84668,Cn1cc(-c2ccccc2)nc1CCNC(=O)c1cccn2c(C(F)(F)F)nnc12,7.056075359804519
5sfo_363,-100.907,-84.8501,-10.40319,Cn1cc(-c2ccccc2)nc1CCNC(=O)c1c(C(=O)N2CCC2)nc(C(F)(F)F)n1C,7.244750368676017
5sfo_61,-115.012,-82.0026,-10.37138,Cc1nc(C(=O)N2CCC2)c(C(=O)NCCc2nc(-c3ccccc3)cn2C)n1C,7.0656076103588985
5sfo_67,-112.107,-75.7378,-10.40974,COc1cccc(-c2cn(C)c(CCNC(=O)c3c(C(=O)N4CCC4)cnn3C)n2)c1,7.414629522877922
5sfo_68,-108.065,-80.0047,-10.57196,CN(C(=O)c1cnn(C)c1C(=O)NCCc1nc(-c2ccccc2)cn1C)C1CCCC1,7.265816457847331
5sfo_80,-109.341,-83.0584,-10.40206,CN(C(=O)c1cnn(C)c1C(=O)NCCc1nc(-c2ccccc2)cn1C)C1CCC1,8.130123186733234
5sfo_92,-114.483,-80.0868,-10.31878,Cn1cc(-c2ccccc2)nc1CCNC(=O)c1cccn2c(C3CC3)nnc12,7.3683736221711715
5sfp_286,-103.906,-81.9979,-10.114,Cc1cc(NC(=O)c2ccc3cc(-c4ccccc4)nn3c2)cc(C)n1,7.123741734941737
5sfp_310,-102.85,-83.8673,-9.85846,O=C(Nc1ccnc(Cl)c1)c1ccc2cc(-c3ccccc3)nn2c1,7.4347544742774945
5sfp_324,-100.43,-72.4603,-10.47736,Cc1ccc(C)c(C(=O)Nc2ccc3cc(-c4ccccc4)nn3c2)n1,7.276248878364461
5sfp_331,-105.582,-80.3385,-9.91729,CCc1cnc(C)cc1NC(=O)c1ccc2cc(-c3ccccc3)nn2c1,7.074889112877815
5sfp_365,-101.609,-81.1481,-9.69764,COc1cc(NC(=O)c2ccc3cc(-c4ccccc4)nn3c2)ccn1,6.840845040745019
5sfp_367,-101.656,-83.0569,-9.90085,O=C(Nc1ccncc1C(F)(F)F)c1ccc2cc(-c3ccccc3)nn2c1,5.97159422088321
5sfp_377,-96.8174,-81.983,-9.82724,Cn1ncc(C(=O)O)c1C(=O)Nc1ccc2cc(-c3ccccc3)nn2c1,7.720105019988361
5sfp_384,-103.079,-81.7977,-9.85376,Cc1cc(NC(=O)c2ccc3cc(-c4ccccc4)nn3c2)ccn1,7.452619167879762
5sfp_399,-105.3,-82.2999,-9.99281,O=C(Nc1cc(Cl)ncc1Br)c1ccc2cc(-c3ccccc3)nn2c1,6.450632525027708
